external_code,project_name,city,country,image_url,display_order
P27,Jujuy Natural Interpretation Center,Casira,Argentina,/project_images/P27_Jujuy-Natural-Interpretation-Center--8-.jpg,5
P27,Jujuy Natural Interpretation Center,Casira,Argentina,/project_images/P27_Jujuy-Natural-Interpretation-Center--9-.jpg,6
P27,Jujuy Natural Interpretation Center,Casira,Argentina,/project_images/P27_Jujuy-Natural-Interpretation-Center-18_487.jpg,7
P28,Weave : Threads of Lines Weaving Lives,Austin,United States of America,/project_images/P28_1.jpg,0
P28,Weave : Threads of Lines Weaving Lives,Austin,United States of America,/project_images/P28_2.jpg,1
P28,Weave : Threads of Lines Weaving Lives,Austin,United States of America,/project_images/P28_3.jpg,2
P28,Weave : Threads of Lines Weaving Lives,Austin,United States of America,/project_images/P28_4.jpg,3
P28,Weave : Threads of Lines Weaving Lives,Austin,United States of America,/project_images/P28_5.jpg,4
P28,Weave : Threads of Lines Weaving Lives,Austin,United States of America,/project_images/P28_6.jpg,5
P28,Weave : Threads of Lines Weaving Lives,Austin,United States of America,/project_images/P28_7.jpg,6
P28,Weave : Threads of Lines Weaving Lives,Austin,United States of America,/project_images/P28_8.jpg,7
P29,Tawheed/ Layers,6th of October City,Egypt,/project_images/P29_Slide1.JPG,0
P29,Tawheed/ Layers,6th of October City,Egypt,/project_images/P29_Slide2.JPG,1
P29,Tawheed/ Layers,6th of October City,Egypt,/project_images/P29_Slide3.JPG,2
P29,Tawheed/ Layers,6th of October City,Egypt,/project_images/P29_Slide4.JPG,3
P29,Tawheed/ Layers,6th of October City,Egypt,/project_images/P29_Slide5.JPG,4
P29,Tawheed/ Layers,6th of October City,Egypt,/project_images/P29_Slide6.JPG,5
P3,Northlake Commons Regional Bioswale,Seattle,United States of America,/project_images/P3_1.jpg,0
P3,Northlake Commons Regional Bioswale,Seattle,United States of America,/project_images/P3_2.jpg,1
P3,Northlake Commons Regional Bioswale,Seattle,United States of America,/project_images/P3_3.jpg,2
P3,Northlake Commons Regional Bioswale,Seattle,United States of America,/project_images/P3_4.jpg,3
P3,Northlake Commons Regional Bioswale,Seattle,United States of America,/project_images/P3_5.jpg,4
P3,Northlake Commons Regional Bioswale,Seattle,United States of America,/project_images/P3_6.jpg,5
P3,Northlake Commons Regional Bioswale,Seattle,United States of America,/project_images/P3_7.jpg,6
P30,Sparkrill International School,Mumbai,India,/project_images/P30_1.jpg,0
P30,Sparkrill International School,Mumbai,India,/project_images/P30_2.jpg,1
P30,Sparkrill International School,Mumbai,India,/project_images/P30_3.jpg,2
P30,Sparkrill International School,Mumbai,India,/project_images/P30_4.jpg,3
P30,Sparkrill International School,Mumbai,India,/project_images/P30_5.jpg,4
P30,Sparkrill International School,Mumbai,India,/project_images/P30_UIA_SPARKRILL-SCHOOL_CONCEPT-DIAGRAM.jpg,5
P30,Sparkrill International School,Mumbai,India,/project_images/P30_UIA_SPARKRILL-SCHOOL_GROUND-FLOOR-PLAN.jpg,6
P30,Sparkrill International School,Mumbai,India,/project_images/P30_UIA_SPARKRILL-SCHOOL_SECTION-AA.jpg,7
P31,Vaganova Ballet School Studio Museum,Kobe,Japan,/project_images/P31_Montes-Rokkō--1-.jpg,0
P31,Vaganova Ballet School Studio Museum,Kobe,Japan,/project_images/P31_Montes-Rokkō--2-.jpg,1
P31,Vaganova Ballet School Studio Museum,Kobe,Japan,/project_images/P31_Montes-Rokkō--3-.jpg,2
P31,Vaganova Ballet School Studio Museum,Kobe,Japan,/project_images/P31_Montes-Rokkō--4-.jpg,3
P31,Vaganova Ballet School Studio Museum,Kobe,Japan,/project_images/P31_Montes-Rokkō--5-.jpg,4
P31,Vaganova Ballet School Studio Museum,Kobe,Japan,/project_images/P31_Montes-Rokkō--6-.jpg,5
P31,Vaganova Ballet School Studio Museum,Kobe,Japan,/project_images/P31_Montes-Rokkō--7-.jpg,6
P31,Vaganova Ballet School Studio Museum,Kobe,Japan,/project_images/P31_Montes-Rokkō--8-.jpg,7
P32,Huebergass and city park Bern,Bern,Switzerland,/project_images/P32_1.jpg,0
P32,Huebergass and city park Bern,Bern,Switzerland,/project_images/P32_2.jpg,1
P32,Huebergass and city park Bern,Bern,Switzerland,/project_images/P32_3.jpg,2
P32,Huebergass and city park Bern,Bern,Switzerland,/project_images/P32_4.jpg,3
P32,Huebergass and city park Bern,Bern,Switzerland,/project_images/P32_5.jpg,4
P32,Huebergass and city park Bern,Bern,Switzerland,/project_images/P32_6.jpg,5
P32,Huebergass and city park Bern,Bern,Switzerland,/project_images/P32_7.jpg,6
P32,Huebergass and city park Bern,Bern,Switzerland,/project_images/P32_8.jpg,7
P33,Garden Dunes: in search of the horizon,Dubai,United Arab Emirates,/project_images/P33_garden-dunes_--1-.jpg,0
P33,Garden Dunes: in search of the horizon,Dubai,United Arab Emirates,/project_images/P33_garden-dunes_--2-.jpg,1
P33,Garden Dunes: in search of the horizon,Dubai,United Arab Emirates,/project_images/P33_garden-dunes_--3-.jpg,2
P33,Garden Dunes: in search of the horizon,Dubai,United Arab Emirates,/project_images/P33_garden-dunes_--4-.jpg,3
P33,Garden Dunes: in search of the horizon,Dubai,United Arab Emirates,/project_images/P33_garden-dunes_--5-.jpg,4
P33,Garden Dunes: in search of the horizon,Dubai,United Arab Emirates,/project_images/P33_garden-dunes_--6-.jpg,5
P34,"Cesar Government Square-Park (Valledupar, Colombia)",Valledupar,Colombia,/project_images/P34_1_SITUATION---CLIMATE-ANALISIS.jpg,0
P34,"Cesar Government Square-Park (Valledupar, Colombia)",Valledupar,Colombia,/project_images/P34_2_PARTICIPATORY-PROCESS.jpg,1
P34,"Cesar Government Square-Park (Valledupar, Colombia)",Valledupar,Colombia,/project_images/P34_3_GENERAL-PLAN.jpg,2
P34,"Cesar Government Square-Park (Valledupar, Colombia)",Valledupar,Colombia,/project_images/P34_4_GENERAL-VIEW.jpg,3
P34,"Cesar Government Square-Park (Valledupar, Colombia)",Valledupar,Colombia,/project_images/P34_5_GENERAL-SECTION.jpg,4
P34,"Cesar Government Square-Park (Valledupar, Colombia)",Valledupar,Colombia,/project_images/P34_6_DETAILS.jpg,5
P34,"Cesar Government Square-Park (Valledupar, Colombia)",Valledupar,Colombia,/project_images/P34_7_BEFORE---AFTER.jpg,6
P34,"Cesar Government Square-Park (Valledupar, Colombia)",Valledupar,Colombia,/project_images/P34_8_GENERAL-PEDESTRIAN-VIEW.jpg,7
P35,125m3 : pre-manifactured fabricated modular housing system,London,United Kingdom,/project_images/P35_125m3--0-.jpg,0
P35,125m3 : pre-manifactured fabricated modular housing system,London,United Kingdom,/project_images/P35_125m3--1-.jpg,1
P35,125m3 : pre-manifactured fabricated modular housing system,London,United Kingdom,/project_images/P35_125m3--2-.jpg,2
P35,125m3 : pre-manifactured fabricated modular housing system,London,United Kingdom,/project_images/P35_125m3--3-.jpg,3
P35,125m3 : pre-manifactured fabricated modular housing system,London,United Kingdom,/project_images/P35_125m3--4-.jpg,4
P36,Mehrangarh Fort Visitor Centre,Jodhpur,India,/project_images/P36_Circulation-Diagram.jpg,0
P36,Mehrangarh Fort Visitor Centre,Jodhpur,India,/project_images/P36_Kit-of-Parts.jpg,1
P36,Mehrangarh Fort Visitor Centre,Jodhpur,India,/project_images/P36_Mehrangarh-Fort-Visitor-Centre-01.JPG,2
P36,Mehrangarh Fort Visitor Centre,Jodhpur,India,/project_images/P36_Mehrangarh-Fort-Visitor-Centre-02.jpg,3
P36,Mehrangarh Fort Visitor Centre,Jodhpur,India,/project_images/P36_Mehrangarh-Fort-Visitor-Centre-03.jpg,4
P36,Mehrangarh Fort Visitor Centre,Jodhpur,India,/project_images/P36_Mehrangarh-Fort-Visitor-Centre-04.jpg,5
P36,Mehrangarh Fort Visitor Centre,Jodhpur,India,/project_images/P36_Mehrangarh-Fort-Visitor-Centre-05.jpg,6
P36,Mehrangarh Fort Visitor Centre,Jodhpur,India,/project_images/P36_Site-Plan-and-Section.jpg,7
P37,Housing First: refurbishing existing stock in Sao Paulo to house homeless families,São Paulo,Brazil,/project_images/P37_1.JPG,0
P37,Housing First: refurbishing existing stock in Sao Paulo to house homeless families,São Paulo,Brazil,/project_images/P37_2.JPG,1
P37,Housing First: refurbishing existing stock in Sao Paulo to house homeless families,São Paulo,Brazil,/project_images/P37_3.JPG,2
P37,Housing First: refurbishing existing stock in Sao Paulo to house homeless families,São Paulo,Brazil,/project_images/P37_4.JPG,3
P37,Housing First: refurbishing existing stock in Sao Paulo to house homeless families,São Paulo,Brazil,/project_images/P37_5.jpg,4
P37,Housing First: refurbishing existing stock in Sao Paulo to house homeless families,São Paulo,Brazil,/project_images/P37_6.JPG,5
P37,Housing First: refurbishing existing stock in Sao Paulo to house homeless families,São Paulo,Brazil,/project_images/P37_7.JPG,6
P37,Housing First: refurbishing existing stock in Sao Paulo to house homeless families,São Paulo,Brazil,/project_images/P37_8.jpg,7
P38,Vital Urban Space: A Resilient and Inclusive Design for Health and Clean Energy,Sour El Ghozlane,Algeria,/project_images/P38_1.JPG,0
P38,Vital Urban Space: A Resilient and Inclusive Design for Health and Clean Energy,Sour El Ghozlane,Algeria,/project_images/P38_2.JPG,1
P38,Vital Urban Space: A Resilient and Inclusive Design for Health and Clean Energy,Sour El Ghozlane,Algeria,/project_images/P38_3.JPG,2
P38,Vital Urban Space: A Resilient and Inclusive Design for Health and Clean Energy,Sour El Ghozlane,Algeria,/project_images/P38_4.JPG,3
P38,Vital Urban Space: A Resilient and Inclusive Design for Health and Clean Energy,Sour El Ghozlane,Algeria,/project_images/P38_5.JPG,4
P38,Vital Urban Space: A Resilient and Inclusive Design for Health and Clean Energy,Sour El Ghozlane,Algeria,/project_images/P38_6.JPG,5
P38,Vital Urban Space: A Resilient and Inclusive Design for Health and Clean Energy,Sour El Ghozlane,Algeria,/project_images/P38_7.JPG,6
P38,Vital Urban Space: A Resilient and Inclusive Design for Health and Clean Energy,Sour El Ghozlane,Algeria,/project_images/P38_a.table.jpg,7
P39,New City in Mt. Hampden,Harare,Zimbabwe,/project_images/P39_New-City-Boulevard-Construction.jpg,0
P39,New City in Mt. Hampden,Harare,Zimbabwe,/project_images/P39_New-Parliament-Construction.jpg,1
P39,New City in Mt. Hampden,Harare,Zimbabwe,/project_images/P39_New-Parliment-Building-Landscaping.jpg,2
P39,New City in Mt. Hampden,Harare,Zimbabwe,/project_images/P39_Picture-11.jpg,3
P39,New City in Mt. Hampden,Harare,Zimbabwe,/project_images/P39_Picture-3.jpg,4
P39,New City in Mt. Hampden,Harare,Zimbabwe,/project_images/P39_Picture-5.jpg,5
P39,New City in Mt. Hampden,Harare,Zimbabwe,/project_images/P39_Picture-8.jpg,6
P39,New City in Mt. Hampden,Harare,Zimbabwe,/project_images/P39_Picture-9.jpg,7
P4,Solis,Seattle,United States of America,/project_images/P4_BWP_Solis-1.jpg,0
P4,Solis,Seattle,United States of America,/project_images/P4_BWP_Solis-13.jpg,1
P4,Solis,Seattle,United States of America,/project_images/P4_BWP_Solis-6.jpg,2
P4,Solis,Seattle,United States of America,/project_images/P4_DJI_0629.jpg,3
P4,Solis,Seattle,United States of America,/project_images/P4_PASSIVE-HOUSE_SECTION_envelope.jpg,4
P4,Solis,Seattle,United States of America,/project_images/P4_Solis_SeattleWA_SitePlan.jpg,5
P4,Solis,Seattle,United States of America,/project_images/P4_BWP_Solis-2.jpg,6
P40,In Trace of Time: A Living Bio-Sculpture,Istanbul,Turkey,/project_images/P40_in-trace-of-time_--1-.jpg,0
P40,In Trace of Time: A Living Bio-Sculpture,Istanbul,Turkey,/project_images/P40_in-trace-of-time_--2-.jpg,1
P40,In Trace of Time: A Living Bio-Sculpture,Istanbul,Turkey,/project_images/P40_in-trace-of-time_--3-.jpg,2
P40,In Trace of Time: A Living Bio-Sculpture,Istanbul,Turkey,/project_images/P40_in-trace-of-time_--4-.jpg,3
P40,In Trace of Time: A Living Bio-Sculpture,Istanbul,Turkey,/project_images/P40_in-trace-of-time_--5-.jpg,4
P41,Brownfield Re-development of Lakshmi Mills,Coimbatore,India,/project_images/P41_1.jpg,0
P41,Brownfield Re-development of Lakshmi Mills,Coimbatore,India,/project_images/P41_2.jpg,1
P41,Brownfield Re-development of Lakshmi Mills,Coimbatore,India,/project_images/P41_3.jpg,2
P41,Brownfield Re-development of Lakshmi Mills,Coimbatore,India,/project_images/P41_4.jpg,3
P41,Brownfield Re-development of Lakshmi Mills,Coimbatore,India,/project_images/P41_5.jpg,4
P41,Brownfield Re-development of Lakshmi Mills,Coimbatore,India,/project_images/P41_6.jpg,5
P41,Brownfield Re-development of Lakshmi Mills,Coimbatore,India,/project_images/P41_7.jpg,6
P41,Brownfield Re-development of Lakshmi Mills,Coimbatore,India,/project_images/P41_8.jpg,7
P42,Roadside Station Hojo,Hokuei,Japan,/project_images/P42_01_Site-Plan.jpg,0
P42,Roadside Station Hojo,Hokuei,Japan,/project_images/P42_02_Ground-Plan.jpg,1
P42,Roadside Station Hojo,Hokuei,Japan,/project_images/P42_03_Elevation.jpg,2
P42,Roadside Station Hojo,Hokuei,Japan,/project_images/P42_04_Nighttime-Facade-View.jpg,3
P42,Roadside Station Hojo,Hokuei,Japan,/project_images/P42_05_Bird-s-eye-View-at-Sunset.jpg,4
P42,Roadside Station Hojo,Hokuei,Japan,/project_images/P42_06_Direct-from-the-farm-Market_467.jpg,5
P42,Roadside Station Hojo,Hokuei,Japan,/project_images/P42_07_Lounge.jpg,6
P42,Roadside Station Hojo,Hokuei,Japan,/project_images/P42_08_Kids-Corner.jpg,7
P43,Tile & Tulle ——Courtyard No.45 of Xizongbu Hutong,Beijing,China,/project_images/P43_1.jpg,0
P43,Tile & Tulle ——Courtyard No.45 of Xizongbu Hutong,Beijing,China,/project_images/P43_2.jpg,1
P43,Tile & Tulle ——Courtyard No.45 of Xizongbu Hutong,Beijing,China,/project_images/P43_3.jpg,2
P43,Tile & Tulle ——Courtyard No.45 of Xizongbu Hutong,Beijing,China,/project_images/P43_4.jpg,3
P43,Tile & Tulle ——Courtyard No.45 of Xizongbu Hutong,Beijing,China,/project_images/P43_5.jpg,4
P43,Tile & Tulle ——Courtyard No.45 of Xizongbu Hutong,Beijing,China,/project_images/P43_PLAN.jpg,5
P43,Tile & Tulle ——Courtyard No.45 of Xizongbu Hutong,Beijing,China,/project_images/P43_SECTION.jpg,6
P43,Tile & Tulle ——Courtyard No.45 of Xizongbu Hutong,Beijing,China,/project_images/P43_SITE-PLAN.jpg,7
P44,spreadSEOUL: the city is yours! shape it! share it!,Seoul,South Korea,/project_images/P44_spreadseoul_0_4865.jpg,0
P44,spreadSEOUL: the city is yours! shape it! share it!,Seoul,South Korea,/project_images/P44_spreadseoul_1_5778.jpg,1
P44,spreadSEOUL: the city is yours! shape it! share it!,Seoul,South Korea,/project_images/P44_spreadseoul_2_8922.jpg,2
P44,spreadSEOUL: the city is yours! shape it! share it!,Seoul,South Korea,/project_images/P44_spreadseoul_3_9452.jpg,3
P44,spreadSEOUL: the city is yours! shape it! share it!,Seoul,South Korea,/project_images/P44_spreadseoul_4_5041.jpg,4
P44,spreadSEOUL: the city is yours! shape it! share it!,Seoul,South Korea,/project_images/P44_spreadseoul_5_6554.jpg,5
P44,spreadSEOUL: the city is yours! shape it! share it!,Seoul,South Korea,/project_images/P44_spreadseoul_6_4798.jpg,6
P45,Hybrid Yard——Courtyard No.7 of Xizongbu Hutong,Beijing,China,/project_images/P45_1_204.jpg,0
P45,Hybrid Yard——Courtyard No.7 of Xizongbu Hutong,Beijing,China,/project_images/P45_2_1234.jpg,1
P45,Hybrid Yard——Courtyard No.7 of Xizongbu Hutong,Beijing,China,/project_images/P45_3_403.jpg,2
P45,Hybrid Yard——Courtyard No.7 of Xizongbu Hutong,Beijing,China,/project_images/P45_4_3167.jpg,3
P45,Hybrid Yard——Courtyard No.7 of Xizongbu Hutong,Beijing,China,/project_images/P45_5_8917.jpg,4
P45,Hybrid Yard——Courtyard No.7 of Xizongbu Hutong,Beijing,China,/project_images/P45_DETAIL.jpg,5
P45,Hybrid Yard——Courtyard No.7 of Xizongbu Hutong,Beijing,China,/project_images/P45_SECTION_7212.jpg,6
P45,Hybrid Yard——Courtyard No.7 of Xizongbu Hutong,Beijing,China,/project_images/P45_SITE-PLAN_7813.jpg,7
P46,Dumlupinar Urban Design Guide,Balikesir,Turkey,/project_images/P46_dumlupinar_uia_01_2877.jpg,0
P46,Dumlupinar Urban Design Guide,Balikesir,Turkey,/project_images/P46_dumlupinar_uia_02.jpg,1
P46,Dumlupinar Urban Design Guide,Balikesir,Turkey,/project_images/P46_dumlupinar_uia_03.jpg,2
P46,Dumlupinar Urban Design Guide,Balikesir,Turkey,/project_images/P46_dumlupinar_uia_04.jpg,3
P46,Dumlupinar Urban Design Guide,Balikesir,Turkey,/project_images/P46_dumlupinar_uia_05.jpg,4
P46,Dumlupinar Urban Design Guide,Balikesir,Turkey,/project_images/P46_dumlupinar_uia_06.jpg,5
P47,Suncatcher: scarcity and abundance meet art and innovation,Muharraq,Bahrain,/project_images/P47_suncatcher_0.jpg,0
P47,Suncatcher: scarcity and abundance meet art and innovation,Muharraq,Bahrain,/project_images/P47_suncatcher_1.jpg,1
P47,Suncatcher: scarcity and abundance meet art and innovation,Muharraq,Bahrain,/project_images/P47_suncatcher_2.jpg,2
P47,Suncatcher: scarcity and abundance meet art and innovation,Muharraq,Bahrain,/project_images/P47_suncatcher_3.jpg,3
P47,Suncatcher: scarcity and abundance meet art and innovation,Muharraq,Bahrain,/project_images/P47_suncatcher_4.jpg,4
P47,Suncatcher: scarcity and abundance meet art and innovation,Muharraq,Bahrain,/project_images/P47_suncatcher_5.jpg,5
P48,Maharishi Valmiki International Airport Ayodhya,Ayodhya,India,/project_images/P48_05_CitySide-Elevation.jpg,0
P48,Maharishi Valmiki International Airport Ayodhya,Ayodhya,India,/project_images/P48_07_Section-1.jpg,1
P48,Maharishi Valmiki International Airport Ayodhya,Ayodhya,India,/project_images/P48_1.jpg,2
P48,Maharishi Valmiki International Airport Ayodhya,Ayodhya,India,/project_images/P48_2.jpg,3
P48,Maharishi Valmiki International Airport Ayodhya,Ayodhya,India,/project_images/P48_3.jpg,4
P48,Maharishi Valmiki International Airport Ayodhya,Ayodhya,India,/project_images/P48_4.jpg,5
P48,Maharishi Valmiki International Airport Ayodhya,Ayodhya,India,/project_images/P48_5.jpg,6
P48,Maharishi Valmiki International Airport Ayodhya,Ayodhya,India,/project_images/P48_6.jpg,7
P49,groupDCA Studio,Gurugram,India,/project_images/P49_A_4644.jpg,0
P49,groupDCA Studio,Gurugram,India,/project_images/P49_B_6024.jpg,1
P49,groupDCA Studio,Gurugram,India,/project_images/P49_C_5671.jpg,2
P49,groupDCA Studio,Gurugram,India,/project_images/P49_D.jpg,3
P49,groupDCA Studio,Gurugram,India,/project_images/P49_E.jpg,4
P49,groupDCA Studio,Gurugram,India,/project_images/P49_Section-1.jpg,5
P49,groupDCA Studio,Gurugram,India,/project_images/P49_Section-2.jpg,6
P49,groupDCA Studio,Gurugram,India,/project_images/P49_Site-Plan.jpg,7
P5,ECOADAPT,Alexandria,Egypt,/project_images/P5_WhatsApp-Image-2025-07-31-at-00.33.07_e38077c0.jpg,0
P5,ECOADAPT,Alexandria,Egypt,/project_images/P5_Artboard-2.jpg,1
P5,ECOADAPT,Alexandria,Egypt,/project_images/P5_Artboard-3.jpg,2
P5,ECOADAPT,Alexandria,Egypt,/project_images/P5_SHAWER-BEST-PRACTICE-POST-PANDEMIC-IDEA_3-2305843009221018677-.jpg,3
P5,ECOADAPT,Alexandria,Egypt,/project_images/P5_Artboard-1.jpg,4
P5,ECOADAPT,Alexandria,Egypt,/project_images/P5_Artboard-4.jpg,5
P5,ECOADAPT,Alexandria,Egypt,/project_images/P5_Artboard-5.jpg,6
P50,Co-Creating Construction Labour Communities - RMZ Azure,Bangalore,India,/project_images/P50_UIA---CLC--0-_9836.jpg,0
P50,Co-Creating Construction Labour Communities - RMZ Azure,Bangalore,India,/project_images/P50_UIA---CLC--1-_9688.jpg,1
P50,Co-Creating Construction Labour Communities - RMZ Azure,Bangalore,India,/project_images/P50_UIA---CLC--2-_8313.jpg,2
P50,Co-Creating Construction Labour Communities - RMZ Azure,Bangalore,India,/project_images/P50_UIA---CLC--3-_4046.jpg,3
P50,Co-Creating Construction Labour Communities - RMZ Azure,Bangalore,India,/project_images/P50_UIA---CLC--4-_705.jpg,4
P50,Co-Creating Construction Labour Communities - RMZ Azure,Bangalore,India,/project_images/P50_UIA---CLC--5-_15.jpg,5
P50,Co-Creating Construction Labour Communities - RMZ Azure,Bangalore,India,/project_images/P50_UIA---CLC--6-_8654.jpg,6
P50,Co-Creating Construction Labour Communities - RMZ Azure,Bangalore,India,/project_images/P50_UIA---CLC--7-_2893.jpg,7
P52,Werkstadt Areal with Halle Q,Zurich,Switzerland,/project_images/P52_20200618_Werkstadt-Zürich_Etappenplan_Phasen_Gebäude.jpg,0
P52,Werkstadt Areal with Halle Q,Zurich,Switzerland,/project_images/P52_2217_LuAu_170511_21_Aufnahmen_Areal_2166.JPG,1
P52,Werkstadt Areal with Halle Q,Zurich,Switzerland,/project_images/P52_59200-1-ARL010-Situation-Areal.jpg,2
P52,Werkstadt Areal with Halle Q,Zurich,Switzerland,/project_images/P52_DSC00201.jpg,3
P52,Werkstadt Areal with Halle Q,Zurich,Switzerland,/project_images/P52_DSC04966.jpg,4
P52,Werkstadt Areal with Halle Q,Zurich,Switzerland,/project_images/P52_DSC05321_645.jpg,5
P52,Werkstadt Areal with Halle Q,Zurich,Switzerland,/project_images/P52_DSC09659.jpg,6
P52,Werkstadt Areal with Halle Q,Zurich,Switzerland,/project_images/P52_SBB-Reperaturcenter-Altstetten-Panorama-Hohlstrasse-2018-05.jpg,7
P53,solarCLOUD : harvests the energy of the sun in harmony with the circadian rhythm of life,Masdar City,United Arab Emirates,/project_images/P53_solarcloud_1.jpg,0
P53,solarCLOUD : harvests the energy of the sun in harmony with the circadian rhythm of life,Masdar City,United Arab Emirates,/project_images/P53_solarcloud_2.jpg,1
P53,solarCLOUD : harvests the energy of the sun in harmony with the circadian rhythm of life,Masdar City,United Arab Emirates,/project_images/P53_solarcloud_3.jpg,2
P53,solarCLOUD : harvests the energy of the sun in harmony with the circadian rhythm of life,Masdar City,United Arab Emirates,/project_images/P53_solarcloud_4.jpg,3
P53,solarCLOUD : harvests the energy of the sun in harmony with the circadian rhythm of life,Masdar City,United Arab Emirates,/project_images/P53_solarcloud_5.jpg,4
P53,solarCLOUD : harvests the energy of the sun in harmony with the circadian rhythm of life,Masdar City,United Arab Emirates,/project_images/P53_solarcloud_6.jpg,5
P53,solarCLOUD : harvests the energy of the sun in harmony with the circadian rhythm of life,Masdar City,United Arab Emirates,/project_images/P53_solarcloud_7.jpg,6
P53,solarCLOUD : harvests the energy of the sun in harmony with the circadian rhythm of life,Masdar City,United Arab Emirates,/project_images/P53_solarcloud_8.jpg,7
P54,BLS Maintenance Hall Oberburg,Oberburg,Switzerland,/project_images/P54_0473_2_BLS-nWS-Oberburg_BP_MOD_Modell-Werkhalle.jpg,0
P54,BLS Maintenance Hall Oberburg,Oberburg,Switzerland,/project_images/P54_0473_2_BLS-nWS-Oberburg_BP_Visualisierung_Aussen.jpg,1
P54,BLS Maintenance Hall Oberburg,Oberburg,Switzerland,/project_images/P54_0473_BLS-nWS-Oberburg_BP_ANS_Ansicht-Nordwest-HG.jpg,2
P54,BLS Maintenance Hall Oberburg,Oberburg,Switzerland,/project_images/P54_0473_BLS-nWS-Oberburg_BP_AXO_Axonometrie-Fassade.jpg,3
P54,BLS Maintenance Hall Oberburg,Oberburg,Switzerland,/project_images/P54_0473_BLS-nWS-Oberburg_BP_GR_Erdgeschoss.jpg,4
P54,BLS Maintenance Hall Oberburg,Oberburg,Switzerland,/project_images/P54_0473_BLS-nWS-Oberburg_BP_Visualisierung-Werkhalle.jpg,5
P54,BLS Maintenance Hall Oberburg,Oberburg,Switzerland,/project_images/P54_0473_BLS-nWS-Oberburg_BP_Visualisierung_Werkhof.jpg,6
P55,Rejuvenate Zimkhana Sheikh Rasel Park and Baburail Canal Restoration,Dhaka,Bangladesh,/project_images/P55_01.Transformation-process-of-Baburail.jpg,0
P55,Rejuvenate Zimkhana Sheikh Rasel Park and Baburail Canal Restoration,Dhaka,Bangladesh,/project_images/P55_02.Masterplan-and-Sec---BB.jpg,1
P55,Rejuvenate Zimkhana Sheikh Rasel Park and Baburail Canal Restoration,Dhaka,Bangladesh,/project_images/P55_03.jpg,2
P55,Rejuvenate Zimkhana Sheikh Rasel Park and Baburail Canal Restoration,Dhaka,Bangladesh,/project_images/P55_04.JPG,3
P55,Rejuvenate Zimkhana Sheikh Rasel Park and Baburail Canal Restoration,Dhaka,Bangladesh,/project_images/P55_05.jpg,4
P55,Rejuvenate Zimkhana Sheikh Rasel Park and Baburail Canal Restoration,Dhaka,Bangladesh,/project_images/P55_06.jpg,5
P55,Rejuvenate Zimkhana Sheikh Rasel Park and Baburail Canal Restoration,Dhaka,Bangladesh,/project_images/P55_07.jpg,6
P55,Rejuvenate Zimkhana Sheikh Rasel Park and Baburail Canal Restoration,Dhaka,Bangladesh,/project_images/P55_08.jpg,7
P56,"Lagerplatz Winterthur, Kopfbau Halle 118",Winterthur,Switzerland,/project_images/P56_20180926_MAKINGOF.jpg,0
P56,"Lagerplatz Winterthur, Kopfbau Halle 118",Winterthur,Switzerland,/project_images/P56_7R205082.jpg,1
P56,"Lagerplatz Winterthur, Kopfbau Halle 118",Winterthur,Switzerland,/project_images/P56_7R207636-7654.jpg,2
P56,"Lagerplatz Winterthur, Kopfbau Halle 118",Winterthur,Switzerland,/project_images/P56_DSC04583.jpg,3
P56,"Lagerplatz Winterthur, Kopfbau Halle 118",Winterthur,Switzerland,/project_images/P56_DSC04768-4789_ma.jpg,4
P56,"Lagerplatz Winterthur, Kopfbau Halle 118",Winterthur,Switzerland,/project_images/P56_DSC06379.jpg,5
P56,"Lagerplatz Winterthur, Kopfbau Halle 118",Winterthur,Switzerland,/project_images/P56_Lagerplatz-Entwicklung-aus-20230510_Bauwelt-Kongress-2023.jpg,6
P56,"Lagerplatz Winterthur, Kopfbau Halle 118",Winterthur,Switzerland,/project_images/P56_Situation-aus-Plaene_Halle_118.jpg,7
P57,Ferdi Tayfur Museum and Art Park,Adana,Turkey,/project_images/P57_Ferdi-Tayfur-Museum-and-Art-Park_Sayfa_1.jpg,0
P57,Ferdi Tayfur Museum and Art Park,Adana,Turkey,/project_images/P57_Ferdi-Tayfur-Museum-and-Art-Park_Sayfa_2.jpg,1
P57,Ferdi Tayfur Museum and Art Park,Adana,Turkey,/project_images/P57_Ferdi-Tayfur-Museum-and-Art-Park_Sayfa_3.jpg,2
P57,Ferdi Tayfur Museum and Art Park,Adana,Turkey,/project_images/P57_Ferdi-Tayfur-Museum-and-Art-Park_Sayfa_4.jpg,3
P57,Ferdi Tayfur Museum and Art Park,Adana,Turkey,/project_images/P57_Ferdi-Tayfur-Museum-and-Art-Park_Sayfa_5.jpg,4
P57,Ferdi Tayfur Museum and Art Park,Adana,Turkey,/project_images/P57_Ferdi-Tayfur-Museum-and-Art-Park_Sayfa_6.jpg,5
P57,Ferdi Tayfur Museum and Art Park,Adana,Turkey,/project_images/P57_Ferdi-Tayfur-Museum-and-Art-Park_Sayfa_7.jpg,6
P57,Ferdi Tayfur Museum and Art Park,Adana,Turkey,/project_images/P57_Ferdi-Tayfur-Museum-and-Art-Park_Sayfa_8.jpg,7
P58,"1 Hotel Haitang Bay, Sanya",Beijing,China,/project_images/P58_1.jpg,0
P58,"1 Hotel Haitang Bay, Sanya",Beijing,China,/project_images/P58_2.JPG,1
P58,"1 Hotel Haitang Bay, Sanya",Beijing,China,/project_images/P58_3.JPG,2
